,Problem,Step,Skill,Opportunity,Predicted Error Rate (Original),Student_ID,Success,Calculated Opportunity,Success_opportunity,Fail_opportunity
4511,COVERING_POOL,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,4,0.3208,53,1,4,1,3
4512,COVERING_POOL,(DIAMETER QUESTION1),ALT:CIRCLE-DIAMETER,4,0.2508,53,1,4,2,2
4513,DOG_ON_A_ROPE,(AREA QUESTION1),ALT:CIRCLE-AREA,5,0.2314,53,1,5,3,2
4514,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,4,0.2021,53,1,4,3,1
4515,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),ALT:CIRCLE-AREA,6,0.2134,53,1,6,4,2
4516,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,16,0.0624,53,1,16,14,2
4517,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,7,0.2241,53,1,7,6,1
4518,CIRCLE_DIAMETER,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,5,0.3109,53,1,5,2,3
4519,CIRCLE_DIAMETER,(AREA QUESTION1),ALT:CIRCLE-AREA,7,0.1964,53,1,7,5,2
4520,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,5,0.1907,53,1,5,4,1
4521,CIRCLE_AREA,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,6,0.3012,53,0,6,2,4
4522,CIRCLE_AREA,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,5,0.2373,53,0,5,2,3
4523,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),ALT:CIRCLE-CIRCUMFERENCE,6,0.1797,53,1,6,5,1
4524,TROGS,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,17,0.0618,53,1,17,15,2
4525,TROGS,(SQUARE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,18,0.0612,53,1,18,16,2
4526,TROGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,19,0.0605,53,1,19,17,2
4527,TROGS,(TROG-HEIGHT QUESTION1),ALT:TRIANGLE-SIDE,3,0.3916,53,0,3,2,1
4528,TROGS,(TROG-HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,4,0.3827,53,1,4,3,1
4529,TROGS,(TROG-HEIGHT QUESTION3),ALT:TRIANGLE-SIDE,5,0.3739,53,1,5,4,1
4530,TROGS,(TROG-AREA QUESTION1),ALT:TRIANGLE-AREA,7,0.1875,53,1,7,6,1
4531,TROGS,(TROG-AREA QUESTION2),ALT:TRIANGLE-AREA,8,0.1811,53,1,8,7,1
4532,TROGS,(TROG-AREA QUESTION3),ALT:TRIANGLE-AREA,9,0.1749,53,0,9,7,2
4533,TROGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,8,0.2241,53,0,8,6,2
4534,TROGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,9,0.2241,53,1,9,7,2
4535,TROGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,10,0.2241,53,1,10,8,2
4536,WATERING_VEGGIES,(WATERED-AREA QUESTION1),ALT:CIRCLE-AREA,8,0.1805,53,1,8,6,2
4537,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),ALT:PARALLELOGRAM-AREA,20,0.0599,53,0,20,17,3
4538,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,11,0.2241,53,1,11,9,2
4539,POGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,12,0.2241,53,1,12,10,2
4540,POGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,13,0.2241,53,0,13,10,3
4541,POGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,14,0.2241,53,1,14,11,3
4542,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),ALT:CIRCLE-AREA,9,0.1656,53,1,9,7,2
4543,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),ALT:COMPOSE-BY-ADDITION,15,0.2241,53,1,15,12,3
4544,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,16,0.2241,53,0,16,12,4
4545,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),ALT:COMPOSE-BY-ADDITION,17,0.2241,53,1,17,13,4
4546,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,18,0.2241,53,1,18,14,4
4547,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,11,0.1362,53,1,11,10,1
4548,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,19,0.2241,53,0,19,14,5
4549,TRIANGLE_AREA,(AREA QUESTION1),ALT:TRIANGLE-AREA,10,0.1689,53,1,10,8,2
4550,RECTANGLE_AREA,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,21,0.0593,53,1,21,18,3
4551,PARALLELOGRAM_AREA,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,22,0.0587,53,0,22,18,4
4552,SQUARE_AREA,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,23,0.0581,53,1,23,19,4
4553,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,24,0.0575,53,1,24,20,4
4554,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,25,0.0569,53,1,25,21,4
4555,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,20,0.2241,53,1,20,15,5
4556,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,26,0.0563,53,1,26,22,4
4557,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,27,0.0557,53,1,27,23,4
4558,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,28,0.0551,53,1,28,24,4
4559,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,29,0.0546,53,1,29,25,4
4560,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,21,0.2241,53,1,21,16,5
4561,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,22,0.2241,53,1,22,17,5
4562,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),ALT:CIRCLE-DIAMETER,6,0.2242,53,1,6,3,3
4563,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),ALT:CIRCLE-RADIUS,7,0.2917,53,1,7,3,4
4564,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),ALT:CIRCLE-AREA,10,0.1517,53,1,10,8,2
4565,TRIANGLE_TRIANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,11,0.1631,53,1,11,9,2
4566,PAINTING_THE_WALL,(WALL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,1,0.1308,54,0,1,0,1
4567,PAINTING_THE_WALL,(WALL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,2,0.1295,54,1,2,1,1
4568,PAINTING_THE_WALL,(WALL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,3,0.1283,54,0,3,1,2
4569,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,4,0.1271,54,1,4,2,2
4570,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,5,0.1258,54,1,5,3,2
4571,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,1,0.3561,54,1,1,1,0
4572,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,2,0.3561,54,1,2,2,0
4573,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,3,0.3561,54,1,3,3,0
4574,RECTANGLE_AREA,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,6,0.1246,54,1,6,4,2
4575,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,1,0.7228,54,0,1,0,1
4576,RECTANGLE_ABCD,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,1,0.0758,55,1,1,1,0
4577,RECTANGLE_ABCD,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,1,0.1732,55,1,1,1,0
4578,RECTANGLE_ABCD,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,2,0.1292,55,1,2,2,0
4579,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,2,0.075,55,1,2,2,0
4580,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,3,0.0742,55,1,3,3,0
4581,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,1,0.2315,55,1,1,1,0
4582,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,4,0.0735,55,1,4,4,0
4583,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,5,0.0727,55,1,5,5,0
4584,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,2,0.2315,55,0,2,1,1
4585,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,6,0.072,55,1,6,6,0
4586,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,7,0.0712,55,1,7,7,0
4587,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,3,0.2315,55,1,3,2,1
4588,PARALLELOGRAM_ABDE,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,8,0.0705,55,1,8,8,0
4589,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,3,0.0951,55,1,3,3,0
4590,PARALLELOGRAM_ABDE,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,4,0.0693,55,1,4,4,0
4591,SQUARE_ABCD,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,9,0.0698,55,1,9,9,0
4592,SQUARE_ABCD,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,5,0.0501,55,1,5,5,0
4593,SQUARE_ABCD,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,6,0.036,55,1,6,6,0
4594,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,10,0.0691,55,1,10,10,0
4595,PAINTING_THE_WALL,(WALL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,11,0.0684,55,0,11,10,1
4596,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,4,0.2315,55,1,4,3,1
4597,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,12,0.0677,55,1,12,11,1
4598,PAINTING_THE_WALL,(WALL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,13,0.067,55,1,13,12,1
4599,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,5,0.2315,55,1,5,4,1
4600,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,14,0.0663,55,1,14,13,1
4601,PAINTING_THE_WALL,(WALL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,15,0.0656,55,1,15,14,1
4602,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,6,0.2315,55,1,6,5,1
4603,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,1,0.5869,55,0,1,0,1
4604,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,1,0.525,55,0,1,0,1
4605,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,1,0.5968,55,1,1,1,0
4606,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,2,0.5018,55,1,2,1,1
4607,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,2,0.5371,55,1,2,2,0
4608,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,2,0.4667,55,1,2,1,1
4609,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,3,0.4166,55,1,3,2,1
4610,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,3,0.4093,55,1,3,2,1
4611,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,3,0.4763,55,1,3,3,0
4612,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,4,0.3361,55,0,4,2,2
4613,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,4,0.3543,55,1,4,3,1
4614,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,5,0.2642,55,0,5,2,3
4615,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,5,0.3029,55,0,5,3,2
4616,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,4,0.4163,55,1,4,4,0
4617,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,6,0.2029,55,0,6,2,4
4618,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,6,0.256,55,1,6,4,2
4619,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,7,0.1529,55,1,7,3,4
4620,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,7,0.2141,55,1,7,5,2
4621,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,5,0.3586,55,1,5,5,0
4622,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,8,0.1134,55,1,8,4,4
4623,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,8,0.1775,55,1,8,6,2
4624,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,9,0.0832,55,1,9,5,4
4625,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,9,0.1459,55,1,9,7,2
4626,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,6,0.3047,55,1,6,6,0
4627,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,10,0.1192,55,1,10,8,2
4628,TRIANGLE_ABC,(AREA QUESTION1),ALT:TRIANGLE-AREA,1,0.2367,55,1,1,1,0
4629,TRIANGLE_ABC,(HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,1,0.4198,55,0,1,0,1
4630,TRIANGLE_ABC,(BASE QUESTION3),ALT:TRIANGLE-SIDE,2,0.4107,55,1,2,1,1
4631,TRIANGLE_TRIANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,2,0.2292,55,1,2,2,0
4632,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,1,0.6089,55,0,1,0,1
4633,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,1,0.5244,55,1,1,1,0
4634,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,2,0.4867,55,0,2,1,1
4635,TRIANGLE_RECTANGLE,(BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,1,0.3384,55,1,1,1,0
4636,TRIANGLE_RECTANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,3,0.2218,55,1,3,3,0
4637,DESIGNING_A_QUILT,(AREA QUESTION1),ALT:TRIANGLE-AREA,4,0.2146,55,1,4,4,0
4638,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,2,0.3135,55,0,2,1,1
4639,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,3,0.2896,55,1,3,2,1
4640,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,4,0.2668,55,1,4,3,1
4641,DESIGNING_A_QUILT,(AREA QUESTION2),ALT:TRIANGLE-AREA,5,0.2076,55,1,5,5,0
4642,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,5,0.2452,55,1,5,4,1
4643,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,6,0.2248,55,1,6,5,1
4644,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,7,0.2057,55,1,7,6,1
4645,DESIGNING_A_QUILT,(AREA QUESTION3),ALT:TRIANGLE-AREA,6,0.2007,55,1,6,6,0
4646,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,8,0.1878,55,1,8,7,1
4647,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,9,0.1711,55,1,9,8,1
4648,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,10,0.1556,55,1,10,9,1
4649,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,2,0.5126,55,1,2,1,1
4650,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,3,0.4491,55,0,3,1,2
4651,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,4,0.4121,55,1,4,2,2
4652,TRIANGLE_HEIGHT,(HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,3,0.4017,55,1,3,2,1
4653,TRIANGLE_BASE,(BASE QUESTION3),ALT:TRIANGLE-SIDE,4,0.3927,55,1,4,3,1
4654,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,3,0.4154,55,1,3,2,1
4655,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,5,0.376,55,0,5,2,3
4656,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,6,0.3413,55,0,6,2,4
4657,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,4,0.3243,55,1,4,3,1
4658,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,7,0.3081,55,0,7,2,5
4659,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,8,0.2769,55,0,8,2,6
4660,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,5,0.2448,55,0,5,3,2
4661,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,9,0.2477,55,0,9,2,7
4662,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,10,0.2206,55,1,10,3,7
4663,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,6,0.1796,55,1,6,4,2
4664,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,11,0.1957,55,1,11,4,7
4665,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,12,0.173,55,1,12,5,7
4666,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,7,0.1288,55,1,7,5,2
4667,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,13,0.1525,55,0,13,5,8
4668,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,14,0.1339,55,0,14,5,9
4669,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,8,0.0908,55,0,8,5,3
4670,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,15,0.1174,55,1,15,6,9
4671,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,16,0.1026,55,0,16,6,10
4672,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,9,0.0632,55,1,9,6,3
4673,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,17,0.0895,55,1,17,7,10
4674,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,18,0.0779,55,0,18,7,11
4675,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,10,0.0436,55,1,10,7,3
4676,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,19,0.0677,55,1,19,8,11
4677,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,20,0.0588,55,1,20,9,11
4678,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,11,0.0299,55,1,11,8,3
4679,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,21,0.051,55,1,21,10,11
4680,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,22,0.0441,55,1,22,11,11
4681,CIRCLE_O,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,1,0.3611,55,1,1,1,0
4682,CIRCLE_O,(AREA QUESTION1),ALT:CIRCLE-AREA,1,0.3227,55,1,1,1,0
4683,CIRCLE_O,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,1,0.2473,55,1,1,1,0
4684,CIRCLE_O,(DIAMETER QUESTION2),ALT:CIRCLE-DIAMETER,1,0.3034,55,1,1,1,0
4685,CIRCLE_O,(AREA QUESTION2),ALT:CIRCLE-AREA,2,0.3004,55,1,2,2,0
4686,CIRCLE_O,(CIRCUMFERENCE QUESTION2),ALT:CIRCLE-CIRCUMFERENCE,2,0.2341,55,1,2,2,0
4687,CIRCLE_O,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,2,0.288,55,0,2,1,1
4688,CIRCLE_O,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,2,0.3506,55,0,2,1,1
4689,CIRCLE_O,(CIRCUMFERENCE QUESTION3),ALT:CIRCLE-CIRCUMFERENCE,3,0.2213,55,1,3,3,0
4690,CIRCLE_O,(RADIUS QUESTION4),ALT:CIRCLE-RADIUS,3,0.3403,55,1,3,2,1
4691,CIRCLE_O,(DIAMETER QUESTION4),ALT:CIRCLE-DIAMETER,3,0.2732,55,1,3,2,1
4692,CIRCLE_O,(AREA QUESTION4),ALT:CIRCLE-AREA,3,0.2789,55,1,3,3,0
4693,LAWN_SPRINKLER,(AREA QUESTION1),ALT:CIRCLE-AREA,4,0.2585,55,1,4,4,0
4694,COVERING_POOL,(DIAMETER QUESTION1),ALT:CIRCLE-DIAMETER,4,0.2588,55,0,4,2,2
4695,COVERING_POOL,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,4,0.3301,55,0,4,2,2
4696,DOG_ON_A_ROPE,(AREA QUESTION1),ALT:CIRCLE-AREA,5,0.239,55,1,5,5,0
4697,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,4,0.209,55,0,4,3,1
4698,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,16,0.065,55,1,16,15,1
4699,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),ALT:CIRCLE-AREA,6,0.2206,55,1,6,6,0
4700,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,7,0.2315,55,1,7,6,1
4701,CIRCLE_DIAMETER,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,5,0.3201,55,1,5,3,2
4702,CIRCLE_DIAMETER,(AREA QUESTION1),ALT:CIRCLE-AREA,7,0.2032,55,1,7,7,0
4703,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,5,0.1973,55,1,5,4,1
4704,CIRCLE_AREA,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,6,0.3102,55,1,6,4,2
4705,CIRCLE_AREA,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,5,0.245,55,1,5,3,2
4706,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),ALT:CIRCLE-CIRCUMFERENCE,6,0.186,55,1,6,5,1
4707,CIRCLE_DIAMETER,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,7,0.3005,55,1,7,5,2
4708,CIRCLE_DIAMETER,(AREA QUESTION1),ALT:CIRCLE-AREA,8,0.1868,55,1,8,8,0
4709,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,7,0.1753,55,1,7,6,1
4710,TROGS,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,17,0.0643,55,1,17,16,1
4711,TROGS,(TROG-HEIGHT QUESTION1),ALT:TRIANGLE-SIDE,5,0.3838,55,0,5,3,2
4712,TROGS,(TROG-AREA QUESTION1),ALT:TRIANGLE-AREA,7,0.194,55,1,7,7,0
4713,TROGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,8,0.2315,55,1,8,7,1
4714,TROGS,(SQUARE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,18,0.0636,55,1,18,17,1
4715,TROGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,19,0.063,55,1,19,18,1
4716,TROGS,(TROG-HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,6,0.375,55,0,6,3,3
4717,TROGS,(TROG-AREA QUESTION2),ALT:TRIANGLE-AREA,8,0.1875,55,1,8,8,0
4718,TROGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,9,0.2315,55,1,9,8,1
4719,TROGS,(TROG-HEIGHT QUESTION3),ALT:TRIANGLE-SIDE,7,0.3663,55,1,7,4,3
4720,TROGS,(TROG-AREA QUESTION3),ALT:TRIANGLE-AREA,9,0.1811,55,1,9,9,0
4721,TROGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,10,0.2315,55,1,10,9,1
4722,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),ALT:PARALLELOGRAM-AREA,20,0.0623,55,1,20,19,1
4723,WATERING_VEGGIES,(WATERED-AREA QUESTION1),ALT:CIRCLE-AREA,9,0.1715,55,0,9,8,1
